Participant,Widget,Location,TaskType,SelectionMethod,Trial,A,W,Ae,dx,PT(ms),ST(ms),MT(ms),Errors,TRE,TAC,MDC,ODC,MV,ME,MO
P8,Vertical,Center,1D,DT500,3,250.0,40.0,262.0,12.0,3807,543,4350,0,1,0,0,2,4.6458864092198814e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,4,250.0,40.0,233.0,-17.0,4006,535,4541,0,1,0,0,1,4.234002095365911e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,5,250.0,40.0,246.0,-4.000000000000014,3062,509,3572,0,0,0,0,1,3.327955585284174e-14,19.000000000000004,19.000000000000004
P8,Vertical,Center,1D,DT500,6,250.0,40.0,230.0,-20.0,2807,518,3325,0,0,0,0,1,3.7698210564559225e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,0,100.0,40.0,106.0,6.0,1002,501,1504,0,0,0,0,1,1.5776981143453893e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,1,100.0,40.0,103.0,3.0,2381,535,2917,0,0,0,0,3,1.5966486141044403e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,2,100.0,40.0,92.0,-8.0,1779,511,2291,0,0,0,0,1,1.7027924367772116e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,3,100.0,40.0,107.0,7.0,660,521,1181,0,0,0,0,0,1.5767393872298544e-14,19.000000000000004,19.000000000000004
P8,Vertical,Center,1D,DT500,4,100.0,40.0,104.0,4.0,990,539,1530,0,0,0,0,1,1.63192966025688e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,5,100.0,40.0,108.0,7.999999999999991,952,517,1470,0,0,0,0,1,1.7931947214122862e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,6,100.0,40.0,102.0,2.0,919,505,1425,0,0,0,0,1,1.6789469818876796e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,0,250.0,60.0,242.0,-8.0,3304,549,3854,0,0,0,0,2,3.2276814539381475e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,1,250.0,60.0,284.0,34.0,2462,503,2965,1,0,0,0,0,3.7486320516072204e-14,19.000000000000004,19.000000000000004
P8,Vertical,Center,1D,DT500,2,250.0,60.0,241.0,-9.0,4737,513,5250,0,0,0,0,2,3.493694777175853e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,3,250.0,60.0,234.0,-16.0,2214,519,2734,0,0,0,0,1,3.311818096140709e-14,19.000000000000004,19.000000000000004
P8,Vertical,Center,1D,DT500,4,250.0,60.0,243.0,-7.0,1813,528,2341,0,0,0,0,1,2.8745277787294734e-14,18.999999999999982,18.999999999999982
P8,Vertical,Center,1D,DT500,5,250.0,60.0,220.0,-30.0,2035,503,2539,1,0,0,0,1,3.792480251028619e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,6,250.0,60.0,224.0,-25.999999999999982,1574,546,2120,0,0,0,0,1,2.8020878493567943e-14,18.999999999999982,18.999999999999982
P8,Vertical,Center,1D,DT500,0,500.0,60.0,481.0,-19.00000000000003,6886,518,7404,0,0,0,0,3,8.01946610461229e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,1,500.0,60.0,487.0,-13.000000000000028,4942,536,5479,0,0,0,0,1,7.348066504057497e-14,19.000000000000004,19.000000000000004
P8,Vertical,Center,1D,DT500,2,500.0,60.0,513.9999999999999,13.99999999999994,4056,501,4557,0,0,0,0,1,7.243694893376839e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,3,500.0,60.0,493.0,-7.0,4869,524,5393,0,0,0,0,1,6.974237306802188e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,4,500.0,60.0,488.0,-12.0,5259,534,5794,0,0,0,0,1,7.30309209321835e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,5,500.0,60.0,505.0,5.0,4111,529,4640,0,0,0,0,1,6.95665428302274e-14,19.000000000000007,19.000000000000007
P8,Vertical,Center,1D,DT500,6,500.0,60.0,491.0,-8.999999999999972,4440,520,4961,0,0,0,0,1,7.66004082407131e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,0,100.0,60.0,102.0,2.0,841,515,1357,0,0,0,0,1,1.622510873657723e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,1,100.0,60.0,100.0,0.0,3179,537,3716,0,1,0,0,2,1.3303134636722781e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,2,100.0,60.0,131.99999999999997,31.999999999999982,812,501,1313,1,0,0,0,0,1.8126239737589023e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,3,100.0,60.0,135.00000000000003,35.00000000000002,1468,519,1988,1,0,0,0,1,1.759998244649079e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,4,100.0,60.0,74.0,-26.0,3067,506,3573,0,0,0,0,1,1.2315229222805122e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,5,100.0,60.0,91.0,-8.999999999999991,516,503,1019,0,0,0,0,1,1.5206278589397965e-14,19.000000000000004,19.000000000000004
P8,Vertical,Center,1D,DT500,6,100.0,60.0,103.0,3.0,530,550,1081,0,0,0,0,1,1.5026294330825275e-14,19.0,19.0
P8,Joystick,Front,2D,DT500,0,250.0,60.0,231.1259734499734,-12.606004595482506,2613,500,3114,0,0,2,3,0,8.192123913322007,7.1760056816197935,3.0993506953901293
P8,Joystick,Front,2D,DT500,1,250.0,60.0,251.90280944123364,8.170831395777695,3636,500,4136,0,0,0,4,2,12.730995068685424,14.106934495935178,13.713657217890589
P8,Joystick,Front,2D,DT500,2,250.0,60.0,258.3318367937198,14.599858748263854,4001,500,4502,0,0,2,2,0,13.131153983437,14.13222149170406,11.848433531130938
P8,Joystick,Front,2D,DT500,3,250.0,60.0,237.365989022728,-6.3659890227279465,3456,500,3956,0,0,0,0,0,1.3774890330515596e-14,0.9999999999999792,0.9999999999999792
P8,Joystick,Front,2D,DT500,4,250.0,60.0,230.4395346252973,-13.292443420158634,4078,500,4578,0,0,1,3,1,17.867568519456434,29.47140193539701,28.046941004220933
P8,Joystick,Front,2D,DT500,5,250.0,60.0,232.0301511463818,-11.70182689907418,4403,502,4905,0,0,3,3,0,6.719482598892562,5.881243984013085,0.8905513645947203
P8,Joystick,Front,2D,DT500,6,250.0,60.0,228.8271105430373,-14.90486750241864,5005,500,5505,0,0,2,2,0,9.152174245385742,7.861285436423826,-0.4841412972635738
P8,Joystick,Front,2D,DT500,0,250.0,40.0,240.53587586636536,-3.196102179090573,8874,500,9374,0,0,3,7,2,21.72667608161302,21.75524943391281,10.68333640834232
P8,Joystick,Front,2D,DT500,1,250.0,40.0,240.8087039266504,-2.923274118805572,5141,500,5641,0,0,3,4,0,11.899132238876147,9.7235844537735,3.504560078215494
P8,Joystick,Front,2D,DT500,2,250.0,40.0,253.7605896748732,10.028611629417172,4153,500,4653,0,0,0,1,0,4.653827449096041,5.892899816164639,4.925625240639667
P8,Joystick,Front,2D,DT500,3,250.0,40.0,227.365989022728,-16.365989022727952,5193,503,5696,0,0,0,0,2,1.2094088156028604,6.461538461538462,6.461538461538462
P8,Joystick,Front,2D,DT500,4,250.0,40.0,250.6615320686008,6.929554023144868,3228,503,3731,0,0,2,2,0,5.86651388631557,6.186498715522887,-3.7678832557332216
P8,Joystick,Front,2D,DT500,5,250.0,40.0,248.09242123467808,4.360443189222081,3088,500,3589,0,0,0,2,0,10.648554999981982,11.691046293415708,-10.76677970116994
P8,Joystick,Front,2D,DT500,6,250.0,40.0,229.081643072107,-14.65033497334892,5576,502,6078,0,0,2,1,3,8.202775733981623,9.564492881923526,7.068427789644081
P8,Joystick,Front,2D,DT500,0,500.0,40.0,500.2365285754327,12.77257248452088,4755,503,5259,0,0,3,2,0,8.518211945184264,7.456019794298919,0.9419832575788816
P8,Joystick,Front,2D,DT500,1,500.0,40.0,469.6275753182432,-17.83638077266864,5770,500,6271,0,0,2,3,0,11.317035527328228,10.691690795350866,-4.534437640959097
P8,Joystick,Front,2D,DT500,2,500.0,40.0,503.53322222351983,16.069266132608075,4754,500,5255,0,0,0,2,0,35.61065309612603,58.552205366474894,58.14239317483043
P8,Joystick,Front,2D,DT500,3,500.0,40.0,493.231978045456,5.768021954544172,6429,502,6931,0,0,1,2,0,13.86535039878046,18.056603773584907,14.554716981132076
P8,Joystick,Front,2D,DT500,4,500.0,40.0,505.5102296014317,18.046273510519864,6459,514,6974,0,0,0,3,0,17.924672289398153,26.97199717395999,26.866626409027017
P8,Joystick,Front,2D,DT500,5,500.0,40.0,471.6758292942316,-15.78812679668028,6903,500,7403,0,0,0,3,1,6.728322556321513,16.57991747335172,-16.57991747335172
P8,Joystick,Front,2D,DT500,6,500.0,40.0,484.735276997701,-2.7286790932107543,5063,503,5567,0,0,0,3,0,7.456064547809879,10.870969139309572,-10.475713273193511
P8,Joystick,Front,2D,DT500,0,500.0,60.0,500.35338434690266,12.889428255990824,7403,501,7904,0,1,0,4,2,15.085003509941474,19.469347140496723,19.25108872461121
P8,Joystick,Front,2D,DT500,1,500.0,60.0,469.9442586794618,-17.519697411450036,4753,500,5253,0,0,1,3,0,14.681299393995117,13.473139688110328,-7.170163185428907
P8,Joystick,Front,2D,DT500,2,500.0,60.0,483.7783099090013,-3.6856461819105206,5141,500,5642,0,0,0,3,0,15.910726524580303,39.68860985512967,39.68860985512967
P8,Joystick,Front,2D,DT500,3,500.0,60.0,478.2319780454559,-9.231978045455886,6417,500,6917,0,0,0,2,1,17.205829105105643,17.670846394984327,15.551724137931034
P8,Joystick,Front,2D,DT500,4,500.0,60.0,505.5102296014317,18.046273510519864,6121,502,6623,0,0,1,4,0,13.256473205760132,13.907467703247166,12.74016406776679
P8,Joystick,Front,2D,DT500,5,500.0,60.0,499.6535440618929,12.189587970981048,6643,500,7143,0,0,0,3,0,9.319747283151417,23.700489011543585,-23.700489011543585
P8,Joystick,Front,2D,DT500,6,500.0,60.0,484.2374025485452,-3.226553542366581,5922,500,6423,0,0,3,2,0,23.573452946499863,23.05619257635404,-13.789852684282058
P8,Joystick,Front,2D,DT500,0,100.0,40.0,90.52502377081804,-6.9677674473643485,3015,500,3516,0,0,3,2,1,13.28282105975787,11.821064650580183,4.417986104488199
P8,Joystick,Front,2D,DT500,1,100.0,40.0,107.92329277113534,10.430501552952917,2979,500,3480,0,0,1,2,0,24.370636040332293,22.30489337146,9.376780924010063
P8,Joystick,Front,2D,DT500,2,100.0,40.0,109.4621900235026,11.969398805320209,7169,500,7670,0,1,4,6,2,16.085411105454465,13.665528854865832,2.3575667299103085
P8,Joystick,Front,2D,DT500,3,100.0,40.0,86.24639560909117,-11.24639560909123,3244,502,3747,0,0,0,0,2,1.5489036456612577,1.2534246575342354,0.3219178082191688
P8,Joystick,Front,2D,DT500,4,100.0,40.0,111.86628412020411,14.373492902021738,1726,500,2227,0,0,0,1,2,5.651736341526182,20.397664810108825,-20.397664810108825
P8,Joystick,Front,2D,DT500,5,100.0,40.0,85.48753682479938,-12.005254393383089,2911,500,3412,0,0,2,3,0,11.05286943410257,9.833934735755015,-2.3797758124599326
P8,Joystick,Front,2D,DT500,6,100.0,40.0,105.81650525541444,8.323714037231994,4304,500,4804,0,1,2,2,2,19.380560852468605,18.246339111992874,-6.303831007418964
P8,Joystick,Front,2D,DT500,0,100.0,60.0,107.5118285507083,10.0190373325259,1976,513,2489,0,0,0,1,0,10.767618844592446,25.15172867519554,25.03218191838303
P8,Joystick,Front,2D,DT500,1,100.0,60.0,91.1881482780881,-6.304642940094325,4160,501,4661,0,0,1,1,2,19.292145273099827,30.88117504914976,29.221323240595765
P8,Joystick,Front,2D,DT500,2,100.0,60.0,115.40375681247922,17.910965594296826,1154,506,1661,0,0,0,1,0,4.399003535749771,6.178786857022701,6.177897086845064
P8,Joystick,Front,2D,DT500,3,100.0,60.0,102.24639560909117,4.753604390908778,1908,500,2409,0,0,2,2,1,19.878215978377057,18.23076923076923,-5.861538461538461
P8,Joystick,Front,2D,DT500,4,100.0,60.0,115.73803638259484,18.24524516441244,1382,501,1884,0,0,0,1,0,7.338687161301102,10.051477899098089,-9.398668605931448
P8,Joystick,Front,2D,DT500,5,100.0,60.0,99.55062658864544,2.057835370462983,1600,500,2100,0,0,2,2,0,10.573836707862514,13.989853020968615,-12.611166214781662
P8,Joystick,Front,2D,DT500,6,100.0,60.0,103.98350520252072,6.4907139843382815,2862,503,3366,0,0,0,2,1,17.514458099453574,18.43931119547728,-17.951010442243213
P8,Horizontal,Rear,1D,DT500,0,250.0,60.0,273.0,23.00000000000003,6445,530,6975,0,1,0,0,2,5.762674255365634e-14,17.0,17.0
P8,Horizontal,Rear,1D,DT500,1,250.0,60.0,252.0,2.0,5552,516,6069,0,0,0,0,0,3.7328026645295086e-14,17.0,17.0
P8,Horizontal,Rear,1D,DT500,2,250.0,60.0,250.0,0.0,3194,513,3708,0,0,0,0,0,3.5001244922762786e-14,17.0,17.0
P8,Horizontal,Rear,1D,DT500,3,250.0,60.0,235.0,-15.000000000000014,2785,521,3307,0,0,0,0,0,3.6065919298686664e-14,17.0,17.0
P8,Horizontal,Rear,1D,DT500,4,250.0,60.0,256.00000000000006,6.000000000000029,2427,503,2930,0,0,0,0,1,3.3440442505505536e-14,16.999999999999996,16.999999999999996
P8,Horizontal,Rear,1D,DT500,5,250.0,60.0,258.0,8.0,2665,523,3188,0,0,0,0,0,3.6110975397948184e-14,17.0,17.0
P8,Horizontal,Rear,1D,DT500,6,250.0,60.0,263.0,13.0,3547,526,4073,0,0,0,0,0,3.34655619767142e-14,17.0,17.0
P8,Horizontal,Rear,1D,DT500,0,100.0,40.0,110.0,9.999999999999991,1230,528,1759,0,0,0,0,1,1.3027444934333312e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,1,100.0,40.0,90.0,-10.0,2012,523,2535,0,1,0,0,1,2.00459990022721e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,2,100.0,40.0,108.0,8.0,842,526,1369,0,0,0,0,1,1.4488119180530065e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,3,100.0,40.0,94.0,-6.0,1414,528,1942,0,0,0,0,0,1.3816813636417222e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,4,100.0,40.0,105.0,5.000000000000009,1275,521,1797,0,0,0,0,1,1.5340183153553712e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,5,100.0,40.0,94.0,-6.0,1398,529,1927,0,0,0,0,1,1.4918577570477516e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,6,100.0,40.0,81.0,-19.0,1479,529,2008,0,0,0,0,1,1.3887998103633847e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,0,100.0,60.0,85.0,-14.999999999999996,1689,534,2223,0,0,0,0,1,1.2254060285797218e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,1,100.0,60.0,95.0,-4.999999999999991,1089,514,1604,0,0,0,0,0,1.1794655811879976e-14,24.000000000000004,24.000000000000004
P8,Horizontal,Rear,1D,DT500,2,100.0,60.0,87.0,-13.0,1493,505,1998,0,0,0,0,1,1.2298687604563152e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,3,100.0,60.0,89.0,-11.0,1255,517,1772,0,0,0,0,0,1.0385509141685664e-14,24.000000000000004,24.000000000000004
P8,Horizontal,Rear,1D,DT500,4,100.0,60.0,78.0,-22.0,1514,509,2024,0,0,0,0,1,8.81319796442941e-15,24.0,24.0
P8,Horizontal,Rear,1D,DT500,5,100.0,60.0,96.0,-4.000000000000009,1227,516,1744,0,0,0,0,0,1.0960866487559446e-14,24.000000000000004,24.000000000000004
P8,Horizontal,Rear,1D,DT500,6,100.0,60.0,83.0,-17.000000000000004,1454,526,1980,0,0,0,0,1,1.2954054435978436e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,0,500.0,60.0,478.0,-22.0,12187,518,12705,0,0,0,0,2,5.6390885974157174e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,1,500.0,60.0,529.0,29.0,3917,504,4421,0,0,0,0,0,7.379246795824037e-14,24.000000000000004,24.000000000000004
P8,Horizontal,Rear,1D,DT500,2,500.0,60.0,479.0,-21.00000000000003,5358,523,5882,0,0,0,0,1,6.820502791679612e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,3,500.0,60.0,523.0,23.0,4071,516,4587,0,0,0,0,0,7.210198204539652e-14,24.000000000000004,24.000000000000004
P8,Horizontal,Rear,1D,DT500,4,500.0,60.0,519.0,19.0,4984,505,5490,0,0,0,0,0,7.071574001240296e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,5,500.0,60.0,531.0,31.0,8545,505,9050,1,0,0,0,0,7.067192022506883e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,6,500.0,60.0,471.0,-29.00000000000003,8547,516,9064,0,0,0,0,2,6.368307399726572e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,0,250.0,40.0,244.0,-5.999999999999986,12889,523,13413,0,2,0,0,3,4.3463073797735774e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,1,250.0,40.0,237.0,-13.0,5016,510,5526,0,0,0,0,0,4.158758630237688e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,2,250.0,40.0,244.0,-5.999999999999986,3989,530,4519,0,0,0,0,2,3.35250786472718e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,3,250.0,40.0,233.0,-16.999999999999986,3849,512,4362,0,0,0,0,1,3.3532217181874206e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,4,250.0,40.0,239.0,-10.999999999999986,3685,508,4193,0,0,0,0,1,3.6149902230617416e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,5,250.0,40.0,255.0,5.0,3116,533,3650,0,0,0,0,0,2.8995696621088733e-14,24.000000000000004,24.000000000000004
P8,Horizontal,Rear,1D,DT500,6,250.0,40.0,256.0,6.0,5656,504,6160,0,0,0,0,0,3.1716424950946113e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,0,500.0,40.0,481.0,-19.00000000000003,7675,516,8191,0,0,0,0,0,6.264357456105732e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,1,500.0,40.0,489.0,-11.0,5639,536,6176,0,0,0,0,0,6.806687890024483e-14,24.000000000000004,24.000000000000004
P8,Horizontal,Rear,1D,DT500,2,500.0,40.0,507.00000000000006,7.000000000000029,7904,520,8425,0,0,0,0,0,6.778895507940454e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,3,500.0,40.0,502.00000000000006,2.0000000000000293,10839,511,11350,0,1,0,0,2,1.0665608881412237e-13,24.0,24.0
P8,Horizontal,Rear,1D,DT500,4,500.0,40.0,484.0,-16.0,5689,532,6222,0,0,0,0,1,7.3132320138427e-14,24.0,24.0
P8,Horizontal,Rear,1D,DT500,5,500.0,40.0,508.0,7.999999999999971,4736,508,5245,0,0,0,0,1,7.664577905242487e-14,24.000000000000004,24.000000000000004
P8,Horizontal,Rear,1D,DT500,6,500.0,40.0,487.0,-13.000000000000028,4267,534,4801,0,0,0,0,1,7.626094153627285e-14,24.0,24.0
P5,Joystick,Front,2D,DT500,0,100.0,60.0,92.04506340890704,-5.44772780927535,2204,512,2717,0,0,0,1,0,10.119031903425196,14.4068744471775,-14.383297381937243
P5,Joystick,Front,2D,DT500,1,100.0,60.0,105.45402586514652,7.961234646964108,4687,503,5190,0,0,0,0,0,1.826452049492143,25.2214962370776,-25.2214962370776
P5,Joystick,Front,2D,DT500,2,100.0,60.0,120.85937210439468,23.36658088621225,3583,513,4097,0,0,1,0,0,8.835774858676507,7.392117385476909,0.772770882848886
P5,Joystick,Front,2D,DT500,3,100.0,60.0,87.74639560909122,-9.746395609091222,3065,501,3567,0,0,1,1,0,21.09568380805032,27.63235294117647,23.955882352941178
P5,Joystick,Front,2D,DT500,4,100.0,60.0,114.92007098886069,17.427279770678236,6574,500,7074,0,0,1,3,4,36.65273042184523,61.18560929530608,60.76272525760624
P5,Joystick,Front,2D,DT500,5,100.0,60.0,109.67986663870528,12.1870754205228,2584,502,3087,0,0,0,0,0,2.333743140544013,10.735754316679904,-10.735754316679904
P5,Joystick,Front,2D,DT500,6,100.0,60.0,92.42764231843036,-5.06514889975206,2112,507,2619,0,0,0,1,0,9.144851776505645,19.729503171190725,19.729503171190725
P5,Joystick,Front,2D,DT500,0,500.0,60.0,494.22286805412045,6.75891196320862,6370,510,6881,0,0,0,5,0,30.56652664661361,59.71766984932132,-59.71766984932132
P5,Joystick,Front,2D,DT500,1,500.0,60.0,476.6393663590093,-10.824589731902512,5304,504,5808,0,0,1,1,0,13.765078804771974,15.66717197432842,-13.055986001919225
P5,Joystick,Front,2D,DT500,2,500.0,60.0,497.4422491810404,9.978293090128584,12703,504,13207,0,1,3,5,2,24.113896736040367,20.65720257686845,-6.701305227701342
P5,Joystick,Front,2D,DT500,3,500.0,60.0,488.7319780454559,1.2680219545441331,6211,500,6712,0,0,2,2,0,21.45637449499645,18.343096234309623,5.079497907949791
P5,Joystick,Front,2D,DT500,4,500.0,60.0,480.9682611352289,-6.495694955682972,11589,508,12098,0,1,2,4,2,32.08747078843962,62.46930283712799,61.11476395971639
P5,Joystick,Front,2D,DT500,5,500.0,60.0,489.32645464891,1.862498557998146,8590,501,9091,0,0,1,3,1,26.945032686486023,27.63783148536642,12.001058577705566
P5,Joystick,Front,2D,DT500,6,500.0,60.0,501.8861748258126,14.422218734900826,5279,502,5782,0,0,1,2,0,21.13534875785011,19.896437350022715,-12.866527371561965
P5,Joystick,Front,2D,DT500,0,500.0,40.0,499.4048727253424,11.940916634430572,7908,500,8408,0,0,0,4,1,11.55878604847449,23.68939253404475,-23.636765662230545
P5,Joystick,Front,2D,DT500,1,500.0,40.0,470.87949338224985,-16.584462708661963,7591,511,8102,0,1,0,2,1,17.306509220305152,35.1490701841774,-35.128464743501766
P5,Joystick,Front,2D,DT500,2,500.0,40.0,476.053671752496,-11.410284338415735,9584,508,10093,0,0,0,3,0,34.17424421574565,44.695767756453954,44.695767756453954
P5,Joystick,Front,2D,DT500,3,500.0,40.0,495.7319780454559,8.268021954544116,7570,508,8079,0,0,0,0,0,4.2443466306941033e-14,5.999999999999987,5.999999999999987
P5,Joystick,Front,2D,DT500,4,500.0,40.0,502.9567292512273,15.492773160315462,10848,505,11353,0,0,1,2,2,37.25197119692266,43.14990834436109,36.6559531235573
P5,Joystick,Front,2D,DT500,5,500.0,40.0,493.4137075830164,5.949751492104527,5801,500,6301,0,0,0,2,0,7.924282515459939,26.546901512351944,-26.546901512351944
P5,Joystick,Front,2D,DT500,6,500.0,40.0,497.6902886757561,10.226332584844275,6102,508,6610,0,0,1,2,0,21.89059082993028,54.66160161953425,-54.11341448833643
P5,Joystick,Front,2D,DT500,0,250.0,40.0,252.29343869828224,8.561460652826307,3059,500,3559,0,0,2,2,0,10.578933711714653,9.68870069274166,-4.274332495692934
P5,Joystick,Front,2D,DT500,1,250.0,40.0,228.5120649509527,-15.219913094503251,3163,503,3666,0,0,1,1,0,8.144037626704579,12.723248964008503,11.210958934375943
P5,Joystick,Front,2D,DT500,2,250.0,40.0,237.42467951535136,-6.307298530104579,11383,500,11884,0,0,2,3,2,35.67971286254258,37.99242332598393,-24.13135699216383
P5,Joystick,Front,2D,DT500,3,250.0,40.0,235.86598902272792,-7.865989022727964,5038,508,5547,0,0,3,3,1,19.467014521067828,16.215827338129497,-1.856115107913689
P5,Joystick,Front,2D,DT500,4,250.0,40.0,257.3191944088671,13.587216363411104,7473,504,7978,0,1,2,3,1,21.728731027265205,24.79798949375713,22.62756377940021
P5,Joystick,Front,2D,DT500,5,250.0,40.0,247.31552821249923,3.5835501670432524,3250,520,3770,0,0,0,0,0,3.937353877571352,7.013822221070119,7.013822221070119
P5,Joystick,Front,2D,DT500,6,250.0,40.0,248.41610826752213,4.684130222066216,2942,501,3443,0,0,1,1,0,10.609045145882648,9.63700729045734,-4.875893505399493
P5,Joystick,Front,2D,DT500,0,250.0,60.0,254.9108573245148,11.178879279058895,4200,509,4710,0,0,1,2,0,14.009707199941564,13.381134559356765,-4.47713176126363
P5,Joystick,Front,2D,DT500,1,250.0,60.0,237.0529497346303,-6.679028310825647,5919,505,6424,0,0,0,1,1,8.92402897055181,18.581046946130137,18.581046946130137
P5,Joystick,Front,2D,DT500,2,250.0,60.0,268.62657599526307,24.894597949807103,3801,502,4303,0,0,1,2,0,20.139396729704263,33.89926768863046,-32.10258309440537
P5,Joystick,Front,2D,DT500,3,250.0,60.0,238.865989022728,-4.865989022727929,5496,510,6006,0,0,1,2,0,16.04679447438728,13.944,0.871999999999992
P5,Joystick,Front,2D,DT500,4,250.0,60.0,263.8583862118551,20.126408166399138,15118,505,15624,0,0,1,3,3,44.625906254776936,42.6577531352857,25.17670661373845
P5,Joystick,Front,2D,DT500,5,250.0,60.0,224.830387663271,-18.901590382184963,3160,500,3661,0,0,1,2,0,22.29736427250081,25.28425831509642,-19.182951069912622
P5,Joystick,Front,2D,DT500,6,250.0,60.0,239.63056644890213,-4.101411596553775,3183,507,3691,0,0,2,1,0,14.12006489062641,13.420162986775006,7.066644713217478
